"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97"
0,0.170178546095463,0.179462138996535,0.140965216751602,0.0707629020568561,0.208375475699002,0.153754970251243,0.137533595940085,0.169512835148759,0.0239531993762864,0.0361675377918202,0.0248382260138251,0.11735960849058,0.124617375725809,0.147844706223495,0.111015951261113,0.200055144627719,0.133249868159526,0.120544718580305,0.201614379872708,0.212369268171935,0.159870481924653,0.174598526771112,0.0343801125700383,0.0927361890256518,0.154680556187324,0.188506425870837,0.115766868446902,0.152105853320495,0.0627578766349617,0.144227165599881,0.199363591330574,0.0527923935878709,0.199175287309255,0.0194549681364523,0.192754964642299,0.182481612175063,0.0748424708302662,0.183151813620381,0.160680907609764,0.149777071641959,0.148451399566844,0.0594172945733137,0.0772067201887464,0.13070564214723,0.111514714338474,0.186820433877346,0.064443002974804,0.191901927796806,0.0712089661124537,0.120892763605563,0.1989709279487,0.0972239559501354,0.110744527213822,0.0523167660682459,0.126737916081969,0.179756734949473,0.135173062969746,0.169958301938944,0.170312794558224,0.0931400939035002,0.193023185991542,0.121748526328009,0.178437120490389,0.201008462210931,0.184790237363698,0.112417194693157,0.023191516671493,0.18157896355649,0.0450654318747157,0.191880353672539,0.131367089936337,0.201863307931032,0.0388376899507046,0.0969753188471423,0.11603501042341,0.0495013607674675,0.191882561107309,0.183192152535653,0.18989434963224,0.124187672283943,0.18590819524158,0.107566994971051,0.127191212177098,0.173272771518767,0.167914150128567,0.127385810660895,0.125664310117361,0.144360656828966,0.186454479139382,0.0532664146636539,0.0508378947839915,0.067142586222913,0.0193464536599757,0.176074737771629,0.137208549924277,0.136484099203248
0.170178546095463,0,0.0234917127351097,0.0967664758839673,0.1262416949629,0.0388809799451617,0.0830084243750516,0.0354189892207743,0.0121403883590109,0.155886992005132,0.147962096181688,0.150797593135421,0.0590891027330111,0.0911139545738213,0.0513386468797911,0.0631960236420693,0.047487595273815,0.0657576376802771,0.0671964192894272,0.031841225803721,0.0445220244948698,0.0118066125008354,0.00451543671956083,0.148839122719063,0.100942556604365,0.06836762299908,0.022646615369718,0.0859375567786884,0.0678096263137034,0.108434693380752,0.0759311032743544,0.039568609737635,0.129662031752254,0.0491878390240575,0.168887342466531,0.0482922431309592,0.0864841168850302,0.110528414529499,0.0900297488572378,0.0893785396303068,0.0771757631022591,0.0504036286869734,0.150407364925467,0.101508126498512,0.0415906611869575,0.085541837687811,0.0530501339553999,0.10959667677845,0.0307220282693963,0.114306405926963,0.0597566352738555,0.0737920409030898,0.0997139919958084,0.112032023610537,0.118754198020105,0.0710181636276346,0.067162370726717,0.0933238611633635,0.0132719766951079,0.0221118917734321,0.0958279749837765,0.0817616232945394,0.0484327743925637,0.00827031760879435,0.0391973889794979,0.0216322107613824,0.101024945139738,0.175920401083438,0.0328111960870796,0.145001066205511,0.0374739609007238,0.107571975995849,0.0344343058239336,0.143011487369969,0.103208422665543,0.104830399247652,0.120697939981184,0.0219082000702944,0.0414633967023842,0.0681443781217813,0.0587634740923191,0.054286842311559,0.0950593979063683,0.0644672034945737,0.0401236492176389,0.0750725556820426,0.0435075894363432,0.0999505396631759,0.0876538117322734,0.0171090238586561,0.147671134498265,0.133371153708918,0.111779913548549,0.183452534642753,0.0498524733515325,0.0353633498269057,0.0724728807403061
0.179462138996535,0.0234917127351097,0,0.0850196634079359,0.127549918119226,0.0332564304793879,0.0685484613704069,0.0536454326966466,0.0353760826888012,0.167677270702532,0.161001690730888,0.162215600650159,0.0627963142495093,0.0836020257272325,0.0418909236682179,0.068658668651531,0.0252161616694664,0.0591905817553615,0.0654460073082655,0.0287301802458836,0.0342556391375133,0.0332079397605107,0.0233173474518924,0.154648754121295,0.100594934624485,0.0541209549873014,0.0128028422400733,0.0815260979838829,0.0543917053028654,0.116723027242553,0.0643073953357112,0.020317500360425,0.134406690328537,0.0263695358332783,0.175718074893441,0.0248105918861714,0.0661329533818913,0.11328578032884,0.0697483756544067,0.073338466965084,0.0639127838638577,0.0409002359172238,0.152036509925023,0.105877801106526,0.0490617459257937,0.0825017890051883,0.0301574063964775,0.11618260625085,0.0124546283380969,0.117287474812795,0.0608686516249999,0.0506165909212967,0.0983492902060627,0.106224657646332,0.12717993023623,0.0657631564244057,0.0463613787369695,0.0830329815862549,0.0123891424957578,0.00921773980299865,0.0963784479663602,0.0595910891037579,0.0606928267156849,0.0216696008736309,0.0215922709422825,0.00811023712031054,0.0956493044792778,0.182353685961574,0.00956676549101072,0.149306171481289,0.0150377295372533,0.0976365921722861,0.0243982024079531,0.148698578445622,0.101384661433916,0.0983160219062056,0.13029622519622,0.0287892049755127,0.0184811562954258,0.0456487675820458,0.0585152654078643,0.0316060659514121,0.0916036427939632,0.0606886520490135,0.0203404148245722,0.0571882168093423,0.0585284845104017,0.0915452070100696,0.0753751488001212,0.0185484891249829,0.150405410964525,0.137949129092957,0.116558523746988,0.190933951195587,0.0292103470102641,0.0427136329042844,0.0635936699051348
0.140965216751602,0.0967664758839673,0.0850196634079359,0,0.0712163471053158,0.117101628926408,0.0190909925684431,0.0948495755716748,0.106443900535843,0.140793091535519,0.140429420402049,0.134796794788131,0.0582541248297297,0.0179592451367312,0.0454285305536043,0.0625944663052506,0.0896726350151628,0.0339048117384914,0.0425318551672996,0.113554205688982,0.115378471735795,0.0962763265626129,0.100065504123293,0.107621483216442,0.0491646674603823,0.0313809334658882,0.0978000353048736,0.0299174384419647,0.0307055790663472,0.0892604476658334,0.0209516484115543,0.0961404832019686,0.088182683605346,0.087030577658665,0.128835417732937,0.0795674369482904,0.0453671430344398,0.0669798813929496,0.0448421278372832,0.0217260684514328,0.0213926967041773,0.0463685507731798,0.0914511263981697,0.0687608393146771,0.0701403174567254,0.0348613838511858,0.0692724005819039,0.0826291526147453,0.0939226995183008,0.0702061239412722,0.0518936768209783,0.0699001497968679,0.0445016792879098,0.0327751310171753,0.0965969970772269,0.0325965815339066,0.0524674301303143,0.0068412678878214,0.0856485216408591,0.0785687014834987,0.0507433856915391,0.0589727936813985,0.0807956163118835,0.101268391678274,0.0992389564572472,0.0931298434720121,0.0285520231559423,0.13319996067638,0.0793722531970315,0.0980798715716322,0.0874204743834317,0.0144581575730847,0.107586362891675,0.102428574292807,0.0441350550792947,0.0255973805569421,0.103203842236664,0.112704433821937,0.0741178770000108,0.0626688099904144,0.0493395211278853,0.0674114584630982,0.0344851308990601,0.0394263093647193,0.0661254400381846,0.0361893268974654,0.0876683048276919,0.0154700504124557,0.00971121845529039,0.102604492621814,0.0936766819545663,0.0902145700834092,0.076250263421372,0.144389766288291,0.0609829688190392,0.0717493043917243,0.0254147486427255
0.0707629020568561,0.1262416949629,0.127549918119226,0.0712163471053158,0,0.160037843839768,0.0859921952110797,0.102796950607187,0.130236413892648,0.0753327944109325,0.0787066216090765,0.0697574942720924,0.0671526527317857,0.0563293499393702,0.088692884458369,0.0635998202988046,0.143250628261283,0.0715762910373158,0.0622331455088711,0.154222626991956,0.161803522874619,0.11899888354793,0.130692742202709,0.0366797023871097,0.0274520381256341,0.0899726560231119,0.138965336174946,0.0501977834235658,0.0876384003106381,0.0390359722923168,0.0781719289023122,0.145415896404898,0.0197782744808548,0.141621632903412,0.0576222065220056,0.134435262476134,0.114827625399129,0.0167716692910973,0.115004142924327,0.0919522684744909,0.0832140519692238,0.0895295532375634,0.0244872306427329,0.0277620620138446,0.0849683911144891,0.0472000038523859,0.126500828235296,0.0306940666334111,0.139596759564833,0.0141235419495424,0.0671955442338922,0.134824027192469,0.0307846681583958,0.0400147917600557,0.0389007491912949,0.0644902233994897,0.115568535509097,0.065978524507552,0.121230700073252,0.118530988373173,0.0311724933890471,0.126782645891207,0.0834947892589543,0.13378615219031,0.147761349544478,0.134523931685685,0.0429223166612191,0.0621086267242638,0.126741849126511,0.0268637695746652,0.136940293763704,0.0607297997413516,0.151814278332188,0.0319334854018378,0.0290234470396296,0.0457733786183244,0.0458387870089518,0.147633252121931,0.125820249793471,0.126150493317423,0.0691358043182706,0.125184655009285,0.0403455131594499,0.0676933626129082,0.115794756494511,0.101710885370049,0.0916188936925185,0.0557504416782675,0.0758987401611136,0.139670229683433,0.0237501797897643,0.0204016254751606,0.0220235339765102,0.0731879037261602,0.115934596406767,0.0909405337266025,0.0720088551809654
0.208375475699002,0.0388809799451617,0.0332564304793879,0.117101628926408,0.160037843839768,0,0.0996444176784674,0.0740977235225642,0.0440099607055289,0.194641910693456,0.18683099347218,0.189487886736864,0.0939516320457357,0.116736626728825,0.0750962342784912,0.0991452323442277,0.0340361243980587,0.0924469091739357,0.0982714954526051,0.00714138255175413,0.00860693148872661,0.0503234289668083,0.0348001482147487,0.185534603595142,0.133373078673048,0.0857782914109255,0.0210928686624248,0.114758783038036,0.0864159946281014,0.146108730958156,0.0967589788910659,0.0235171631245983,0.165715330629372,0.0373000571936993,0.206130696904681,0.0425284987183964,0.0911686398845607,0.145270995564287,0.0946962767799556,0.10320868661006,0.0957468909288045,0.0741098475307898,0.184506460672956,0.137209677971355,0.0780950373439995,0.115629513025049,0.0527977713987393,0.146531347487142,0.023201152306314,0.149214243025937,0.092915482213003,0.0681043774419846,0.131308876260644,0.139449136078932,0.15652420657379,0.0990022678772427,0.0721381466462995,0.115629123681459,0.0391291394175855,0.0417743369397173,0.128927765674245,0.0807765313317457,0.0868866788512244,0.0307339909336406,0.0202906163890617,0.0256525150514993,0.128901259685831,0.212991345915245,0.0377341329771191,0.18084977249156,0.0308895578165153,0.130200916049478,0.00957100737354658,0.17962611983866,0.134425749854895,0.131504140389107,0.158880637668718,0.0198310496718918,0.0439898265919373,0.0672144194908669,0.0909125318391745,0.0547935089331642,0.124796849243443,0.0937869694968867,0.0509884043919073,0.0860866188626189,0.0823615152519215,0.12450954280646,0.10739310718339,0.0219919433607952,0.182534291007884,0.169342050097809,0.147775020958964,0.221010170386302,0.0574063438445719,0.0715752217670604,0.0966718234775884
0.153754970251243,0.0830084243750516,0.0685484613704069,0.0190909925684431,0.0859921952110797,0.0996444176784674,0,0.0872368471774389,0.0936437410556887,0.151107515461672,0.14935305384626,0.14507895828838,0.0562616078762689,0.0296642439343466,0.0330374632731752,0.0621097694590025,0.0709961461759798,0.029179886155315,0.0421450693004881,0.0965876598650674,0.0973705912042672,0.0843706005927879,0.085835867530374,0.121477196322056,0.0610379073576701,0.014693621064519,0.0811567733659582,0.0381986318796479,0.0152852148579195,0.0977402220872512,0.0119973195386486,0.0779837936426288,0.101225989431175,0.068264345251109,0.143123969648715,0.0608582463680265,0.0288808849719246,0.0789168507811441,0.0293981688448061,0.00890893999238908,0.00699860905667098,0.0337925564745292,0.107788488834294,0.0782956793086409,0.0635163260078605,0.0427982176358576,0.0504153020972976,0.0922428052830668,0.0764590898261342,0.0825653700740308,0.0494993332090872,0.0511738332328527,0.0566225582500978,0.0501445974615411,0.106249971993601,0.0320467332445905,0.0333892492187612,0.0211400031008184,0.0709205907285078,0.063097172050935,0.0609314390926713,0.0411728420876214,0.0763319388165262,0.0865088449351967,0.081149656357533,0.0765970591139009,0.0433807151551092,0.148017914485955,0.0620140111846466,0.112595373289269,0.0693962773020678,0.033522774624379,0.0900788070219032,0.115973345269496,0.0573437376076794,0.0421957907522809,0.112329298244642,0.0969544032554535,0.0560329456705305,0.0436701292419694,0.0460508521718342,0.0485172274035176,0.0463139100122512,0.0366167325143177,0.0488142417126963,0.017205892648506,0.0819564971438174,0.0322104372877179,0.0105700337222748,0.0867106101787418,0.109264052631263,0.103691259751027,0.0872081831485832,0.158864853847249,0.0426758537988408,0.0634287862360707,0.0211492902245581
0.137533595940085,0.0354189892207743,0.0536454326966466,0.0948495755716748,0.102796950607187,0.0740977235225642,0.0872368471774389,0,0.032103216862249,0.121750832136859,0.113258370230351,0.116910839454723,0.0405280407520984,0.0831899786446794,0.0551578103003,0.040804403520813,0.0788057904224645,0.0609730259383037,0.0547996271619751,0.0669830631606384,0.0799402774855334,0.0237759826791732,0.0393080619601436,0.11952600103946,0.0813863929730781,0.0746193528272649,0.0574031197820104,0.0740214152078227,0.0728870892920595,0.0778356665461493,0.0766956754087353,0.0730113085029246,0.102005417413065,0.0796619353502877,0.138251355493397,0.0764440458835182,0.101210693275131,0.0861245010422758,0.104307903990412,0.0955221742016075,0.0803186990084035,0.0546482621143825,0.125628020983066,0.0756823239837833,0.0247578071434751,0.0716392188829791,0.0772551627246473,0.0807262082867287,0.0641640872488486,0.0894010833326497,0.0450341962955411,0.097432161747635,0.081699627115429,0.0993676141387229,0.0876822768219202,0.0630269851750037,0.0848213477055614,0.0894614728900467,0.0413367621114338,0.0469229560628939,0.0755125368260425,0.101333837273456,0.0193307845740894,0.0433862159889553,0.0732913521930525,0.0552526791387606,0.0887201639037183,0.145542541466612,0.0607021760809435,0.117344897404334,0.0686693935002413,0.101661111898602,0.0697911353801427,0.113959009083268,0.0855172450897771,0.0938638002972959,0.0885348479323187,0.0556387179397576,0.0673593048743043,0.0897195365326973,0.0464536324743569,0.0777514323328241,0.0805538824885588,0.0558322929603043,0.0612139570457685,0.0862282147212902,0.0112387303315242,0.0923767560772732,0.087689397329585,0.0525236869974768,0.121686842276806,0.105770940810974,0.0848482039635435,0.152076349125332,0.0698798313608229,0.0238147089844085,0.0696618888121495
0.169512835148759,0.0121403883590109,0.0353760826888012,0.106443900535843,0.130236413892648,0.0440099607055289,0.0936437410556887,0.032103216862249,0,0.153831929969446,0.145188703461122,0.149012361428748,0.0636242613628361,0.0994016179830983,0.0612454704947431,0.0666374859569685,0.0584991631622289,0.0742722562589449,0.0738299109545925,0.0369239687720623,0.0510363209885592,0.0113597120701226,0.012444010998125,0.150285982653916,0.106096665291873,0.0791287403521352,0.0322127989066816,0.0931319887792874,0.078366579463702,0.109018251739103,0.0858482428507615,0.0496990039753703,0.131879268324285,0.0604453298783501,0.169614037171227,0.0600693076917156,0.0984174966724944,0.11403224952172,0.101944363784175,0.100377037016419,0.0875498087576746,0.0603613561857214,0.153993438617119,0.104353182055004,0.0454623615689152,0.092185588296233,0.0651560667372716,0.111114194388442,0.0411424568563453,0.117638943254181,0.0654720521022494,0.0858606913447683,0.105349827318004,0.119365531559465,0.119097199538272,0.0789052551676053,0.0792003007222153,0.102560266279691,0.0253447006067583,0.0341648095202171,0.100665018025919,0.0938964114452272,0.0487468643178648,0.0156467799897709,0.0488109708923054,0.0323622206941354,0.10833502958931,0.176815642653843,0.0448155846795372,0.147281350380833,0.0487333164205777,0.116520345622729,0.0419088079580523,0.144580609830608,0.108987473815621,0.112536693937603,0.12033147173236,0.0244605415491558,0.0535417668335104,0.0802835210241071,0.0651195827521345,0.0664129696569859,0.101683122950073,0.0720072524653637,0.052184605388304,0.0865994108397527,0.0422102952802784,0.10843676327184,0.0976033767425959,0.0246804385699432,0.150731085802082,0.135631984657852,0.114229980143962,0.183722395026656,0.0619264529061373,0.0400245927444687,0.0815939385591899
0.0239531993762864,0.155886992005132,0.167677270702532,0.140793091535519,0.0753327944109325,0.194641910693456,0.151107515461672,0.121750832136859,0.153831929969446,0,0.0123072584884895,0.00602878787166874,0.107729106826898,0.123372091019219,0.140156139804314,0.100923618654153,0.18981304449173,0.127428770813401,0.113866667721771,0.187686905856661,0.199360067878564,0.14496097273869,0.160170049615243,0.0442318097581888,0.0916340687206504,0.149751715358945,0.175615833465242,0.113017625338765,0.147106358236723,0.0541402349633298,0.140532203536522,0.187915549501988,0.0555813552767508,0.189291614671814,0.0398452913821234,0.183363169523513,0.179114177533775,0.073998699280128,0.180243738802671,0.158806425426192,0.146271554413657,0.140631298986895,0.071536014982942,0.0728162157786239,0.118637382741928,0.108319950656038,0.178545554173321,0.0588678686830936,0.17996317792143,0.0711498723757112,0.112306803829874,0.192647872584311,0.0963006501038554,0.113522839834282,0.0448996155979026,0.12153905729932,0.173841938883601,0.134458131637331,0.157274506207521,0.158736585154344,0.0904785155727265,0.188282907810645,0.107870906796266,0.164141473945863,0.189244446588864,0.172252736584526,0.112851719819534,0.0456063593902454,0.170905617934601,0.0544275747491128,0.181003572848011,0.13323116928308,0.188864582791292,0.0459114275138003,0.0969979581684918,0.117377257391576,0.0393261403854294,0.177132317860741,0.173580432950422,0.183485619361327,0.115916138685737,0.177863441987677,0.106362712360684,0.120637299894364,0.163968060736307,0.163655681718569,0.112424557039039,0.126148296397151,0.142614252759285,0.172655693453788,0.0643496404672776,0.055205846973992,0.064543372294115,0.0432978229737455,0.167967088508429,0.124965483454424,0.132058852725976
